ID,Order,Emotion,PrePost,Trial,ITI
127,PNN,Neutral,Post,1,1351
127,PNN,Neutral,Post,2,662
127,PNN,Neutral,Post,3,729
127,PNN,Neutral,Post,4,752
127,PNN,Neutral,Post,5,696
127,PNN,Neutral,Post,6,793
127,PNN,Neutral,Post,7,758
127,PNN,Neutral,Post,8,701
127,PNN,Neutral,Post,9,782
127,PNN,Neutral,Post,10,787
127,PNN,Neutral,Post,11,810
127,PNN,Neutral,Post,12,765
127,PNN,Neutral,Post,13,878
127,PNN,Neutral,Post,14,767
127,PNN,Neutral,Post,15,742
127,PNN,Neutral,Post,16,829
127,PNN,Neutral,Post,17,817
127,PNN,Neutral,Post,18,733
127,PNN,Neutral,Post,19,773
127,PNN,Neutral,Post,20,755
127,PNN,Neutral,Post,21,850
127,PNN,Neutral,Post,22,775
127,PNN,Neutral,Post,23,805
127,PNN,Neutral,Post,24,834
127,PNN,Neutral,Post,25,774
127,PNN,Neutral,Post,26,789
127,PNN,Neutral,Post,27,883
127,PNN,Neutral,Post,28,844
127,PNN,Neutral,Post,29,833
127,PNN,Neutral,Post,30,780
127,PNN,Neutral,Post,31,842
127,PNN,Neutral,Post,32,870
127,PNN,Neutral,Post,33,784
127,PNN,Neutral,Post,34,807
127,PNN,Neutral,Post,35,804
127,PNN,Neutral,Post,36,697
127,PNN,Neutral,Post,37,714
127,PNN,Neutral,Post,38,763
127,PNN,Neutral,Post,39,690
127,PNN,Neutral,Post,40,770
127,PNN,Neutral,Post,41,722
127,PNN,Neutral,Post,42,707
127,PNN,Neutral,Post,43,748
127,PNN,Neutral,Post,44,795
127,PNN,Neutral,Post,45,799
127,PNN,Negative,Pre,1,1178
127,PNN,Negative,Pre,2,640
127,PNN,Negative,Pre,3,732
127,PNN,Negative,Pre,4,716
127,PNN,Negative,Pre,5,692
127,PNN,Negative,Pre,6,671
127,PNN,Negative,Pre,7,657
127,PNN,Negative,Pre,8,756
127,PNN,Negative,Pre,9,700
127,PNN,Negative,Pre,10,709
127,PNN,Negative,Pre,11,702
127,PNN,Negative,Pre,12,664
127,PNN,Negative,Pre,13,737
127,PNN,Negative,Pre,14,658
127,PNN,Negative,Pre,15,757
127,PNN,Negative,Pre,16,740
127,PNN,Negative,Pre,17,739
127,PNN,Negative,Pre,18,692
127,PNN,Negative,Pre,19,718
127,PNN,Negative,Pre,20,718
127,PNN,Negative,Pre,21,751
127,PNN,Negative,Pre,22,694
127,PNN,Negative,Pre,23,671
127,PNN,Negative,Pre,24,738
127,PNN,Negative,Pre,25,690
127,PNN,Negative,Pre,26,659
127,PNN,Negative,Pre,27,694
127,PNN,Negative,Pre,28,695
127,PNN,Negative,Pre,29,672
127,PNN,Negative,Pre,30,730
127,PNN,Negative,Pre,31,762
127,PNN,Negative,Pre,32,673
127,PNN,Negative,Pre,33,747
127,PNN,Negative,Pre,34,714
127,PNN,Negative,Pre,35,722
127,PNN,Negative,Pre,36,707
127,PNN,Negative,Pre,37,572
127,PNN,Negative,Pre,38,730
127,PNN,Negative,Pre,39,682
127,PNN,Negative,Pre,40,739
127,PNN,Negative,Pre,41,732
127,PNN,Negative,Pre,42,756
127,PNN,Negative,Pre,43,754
127,PNN,Negative,Pre,44,763
127,PNN,Negative,Pre,45,720
127,PNN,Negative,Post,1,1120
127,PNN,Negative,Post,2,809
127,PNN,Negative,Post,3,822
127,PNN,Negative,Post,4,771
127,PNN,Negative,Post,5,641
127,PNN,Negative,Post,6,741
127,PNN,Negative,Post,7,765
127,PNN,Negative,Post,8,723
127,PNN,Negative,Post,9,772
127,PNN,Negative,Post,10,786
127,PNN,Negative,Post,11,800
127,PNN,Negative,Post,12,750
127,PNN,Negative,Post,13,837
127,PNN,Negative,Post,14,817
127,PNN,Negative,Post,15,853
127,PNN,Negative,Post,16,873
127,PNN,Negative,Post,17,843
127,PNN,Negative,Post,18,879
127,PNN,Negative,Post,19,817
127,PNN,Negative,Post,20,821
127,PNN,Negative,Post,21,938
127,PNN,Negative,Post,22,882
127,PNN,Negative,Post,23,860
127,PNN,Negative,Post,24,838
127,PNN,Negative,Post,25,850
127,PNN,Negative,Post,26,773
127,PNN,Negative,Post,27,771
127,PNN,Negative,Post,28,826
127,PNN,Negative,Post,29,822
127,PNN,Negative,Post,30,899
127,PNN,Negative,Post,31,812
127,PNN,Negative,Post,32,817
127,PNN,Negative,Post,33,926
127,PNN,Negative,Post,34,822
127,PNN,Negative,Post,35,746
127,PNN,Negative,Post,36,954
127,PNN,Negative,Post,37,857
127,PNN,Negative,Post,38,852
127,PNN,Negative,Post,39,871
127,PNN,Negative,Post,40,842
127,PNN,Negative,Post,41,854
127,PNN,Negative,Post,42,913
127,PNN,Negative,Post,43,849
127,PNN,Negative,Post,44,861
127,PNN,Negative,Post,45,951
204,PNN,Positive,Pre,1,1632
204,PNN,Positive,Pre,2,689
204,PNN,Positive,Pre,3,978
204,PNN,Positive,Pre,4,919
204,PNN,Positive,Pre,5,751
204,PNN,Positive,Pre,6,886
204,PNN,Positive,Pre,7,1032
204,PNN,Positive,Pre,8,970
204,PNN,Positive,Pre,9,951
204,PNN,Positive,Pre,10,886
204,PNN,Positive,Pre,11,1016
204,PNN,Positive,Pre,12,916
204,PNN,Positive,Pre,13,916
204,PNN,Positive,Pre,14,884
204,PNN,Positive,Pre,15,1189
204,PNN,Positive,Pre,16,737
204,PNN,Positive,Pre,17,880
204,PNN,Positive,Pre,18,946
204,PNN,Positive,Pre,19,1032
204,PNN,Positive,Pre,20,1036
204,PNN,Positive,Pre,21,838
204,PNN,Positive,Pre,22,826
204,PNN,Positive,Pre,23,813
204,PNN,Positive,Pre,24,865
204,PNN,Positive,Pre,25,859
204,PNN,Positive,Pre,26,909
204,PNN,Positive,Pre,27,910
204,PNN,Positive,Pre,28,1214
204,PNN,Positive,Pre,29,1041
204,PNN,Positive,Pre,30,900
204,PNN,Positive,Pre,31,861
204,PNN,Positive,Pre,32,879
204,PNN,Positive,Pre,33,944
204,PNN,Positive,Pre,34,1015
204,PNN,Positive,Pre,35,875
204,PNN,Positive,Pre,36,892
204,PNN,Positive,Pre,37,1069
204,PNN,Positive,Pre,38,959
204,PNN,Positive,Pre,39,1077
204,PNN,Positive,Pre,40,790
204,PNN,Positive,Pre,41,890
204,PNN,Positive,Pre,42,932
204,PNN,Positive,Pre,43,779
204,PNN,Positive,Pre,44,889
204,PNN,Positive,Pre,45,953
204,PNN,Positive,Post,1,1385
204,PNN,Positive,Post,2,733
204,PNN,Positive,Post,3,940
204,PNN,Positive,Post,4,835
204,PNN,Positive,Post,5,735
204,PNN,Positive,Post,6,717
204,PNN,Positive,Post,7,750
204,PNN,Positive,Post,8,723
204,PNN,Positive,Post,9,819
204,PNN,Positive,Post,10,727
204,PNN,Positive,Post,11,646
204,PNN,Positive,Post,12,729
204,PNN,Positive,Post,13,625
204,PNN,Positive,Post,14,740
204,PNN,Positive,Post,15,636
204,PNN,Positive,Post,16,638
204,PNN,Positive,Post,17,521
204,PNN,Positive,Post,18,641
204,PNN,Positive,Post,19,716
204,PNN,Positive,Post,20,564
204,PNN,Positive,Post,21,579
204,PNN,Positive,Post,22,633
204,PNN,Positive,Post,23,732
204,PNN,Positive,Post,24,691
204,PNN,Positive,Post,25,548
204,PNN,Positive,Post,26,659
204,PNN,Positive,Post,27,566
204,PNN,Positive,Post,28,588
204,PNN,Positive,Post,29,521
204,PNN,Positive,Post,30,514
204,PNN,Positive,Post,31,617
204,PNN,Positive,Post,32,573
204,PNN,Positive,Post,33,539
204,PNN,Positive,Post,34,570
204,PNN,Positive,Post,35,640
204,PNN,Positive,Post,36,538
204,PNN,Positive,Post,37,506
204,PNN,Positive,Post,38,522
204,PNN,Positive,Post,39,554
204,PNN,Positive,Post,40,465
204,PNN,Positive,Post,41,475
204,PNN,Positive,Post,42,485
204,PNN,Positive,Post,43,543
204,PNN,Positive,Post,44,701
204,PNN,Positive,Post,45,431
204,PNN,Neutral,Pre,1,1207
204,PNN,Neutral,Pre,2,692
204,PNN,Neutral,Pre,3,564
204,PNN,Neutral,Pre,4,498
204,PNN,Neutral,Pre,5,459
204,PNN,Neutral,Pre,6,423
204,PNN,Neutral,Pre,7,586
204,PNN,Neutral,Pre,8,384
204,PNN,Neutral,Pre,9,436
204,PNN,Neutral,Pre,10,417
204,PNN,Neutral,Pre,11,405
204,PNN,Neutral,Pre,12,442
204,PNN,Neutral,Pre,13,436
204,PNN,Neutral,Pre,14,400
204,PNN,Neutral,Pre,15,429
204,PNN,Neutral,Pre,16,465
204,PNN,Neutral,Pre,17,396
204,PNN,Neutral,Pre,18,457
204,PNN,Neutral,Pre,19,379
204,PNN,Neutral,Pre,20,489
204,PNN,Neutral,Pre,21,402
204,PNN,Neutral,Pre,22,368
204,PNN,Neutral,Pre,23,549
204,PNN,Neutral,Pre,24,365
204,PNN,Neutral,Pre,25,347
204,PNN,Neutral,Pre,26,420
204,PNN,Neutral,Pre,27,391
204,PNN,Neutral,Pre,28,398
204,PNN,Neutral,Pre,29,434
204,PNN,Neutral,Pre,30,422
204,PNN,Neutral,Pre,31,354
204,PNN,Neutral,Pre,32,321
204,PNN,Neutral,Pre,33,424
204,PNN,Neutral,Pre,34,380
204,PNN,Neutral,Pre,35,379
204,PNN,Neutral,Pre,36,528
204,PNN,Neutral,Pre,37,303
204,PNN,Neutral,Pre,38,408
204,PNN,Neutral,Pre,39,365
204,PNN,Neutral,Pre,40,378
204,PNN,Neutral,Pre,41,385
204,PNN,Neutral,Pre,42,351
204,PNN,Neutral,Pre,43,406
204,PNN,Neutral,Pre,44,426
204,PNN,Neutral,Pre,45,375
204,PNN,Neutral,Post,1,998
204,PNN,Neutral,Post,2,754
204,PNN,Neutral,Post,3,769
204,PNN,Neutral,Post,4,686
204,PNN,Neutral,Post,5,679
204,PNN,Neutral,Post,6,729
204,PNN,Neutral,Post,7,992
204,PNN,Neutral,Post,8,876
204,PNN,Neutral,Post,9,615
204,PNN,Neutral,Post,10,707
204,PNN,Neutral,Post,11,723
204,PNN,Neutral,Post,12,834
204,PNN,Neutral,Post,13,838
204,PNN,Neutral,Post,14,872
204,PNN,Neutral,Post,15,898
204,PNN,Neutral,Post,16,938
204,PNN,Neutral,Post,17,738
204,PNN,Neutral,Post,18,994
204,PNN,Neutral,Post,19,990
204,PNN,Neutral,Post,20,994
204,PNN,Neutral,Post,21,1135
204,PNN,Neutral,Post,22,1038
204,PNN,Neutral,Post,23,1008
204,PNN,Neutral,Post,24,957
204,PNN,Neutral,Post,25,963
204,PNN,Neutral,Post,26,1073
204,PNN,Neutral,Post,27,1010
204,PNN,Neutral,Post,28,997
204,PNN,Neutral,Post,29,962
204,PNN,Neutral,Post,30,880
204,PNN,Neutral,Post,31,802
204,PNN,Neutral,Post,32,686
204,PNN,Neutral,Post,33,703
204,PNN,Neutral,Post,34,824
204,PNN,Neutral,Post,35,1099
204,PNN,Neutral,Post,36,1284
204,PNN,Neutral,Post,37,973
204,PNN,Neutral,Post,38,938
204,PNN,Neutral,Post,39,905
204,PNN,Neutral,Post,40,776
204,PNN,Neutral,Post,41,886
204,PNN,Neutral,Post,42,903
204,PNN,Neutral,Post,43,847
204,PNN,Neutral,Post,44,889
204,PNN,Neutral,Post,45,803
204,PNN,Negative,Pre,1,1011
204,PNN,Negative,Pre,2,1103
204,PNN,Negative,Pre,3,1312
204,PNN,Negative,Pre,4,1304
204,PNN,Negative,Pre,5,1184
204,PNN,Negative,Pre,6,1165
204,PNN,Negative,Pre,7,1051
204,PNN,Negative,Pre,8,941
204,PNN,Negative,Pre,9,932
204,PNN,Negative,Pre,10,1059
204,PNN,Negative,Pre,11,837
204,PNN,Negative,Pre,12,1088
204,PNN,Negative,Pre,13,1064
204,PNN,Negative,Pre,14,1050
204,PNN,Negative,Pre,15,1005
204,PNN,Negative,Pre,16,1041
204,PNN,Negative,Pre,17,1131
204,PNN,Negative,Pre,18,1074
204,PNN,Negative,Pre,19,1299
204,PNN,Negative,Pre,20,996
204,PNN,Negative,Pre,21,1240
204,PNN,Negative,Pre,22,1259
204,PNN,Negative,Pre,23,1220
204,PNN,Negative,Pre,24,1095
204,PNN,Negative,Pre,25,1400
204,PNN,Negative,Pre,26,1084
204,PNN,Negative,Pre,27,981
204,PNN,Negative,Pre,28,1355
204,PNN,Negative,Pre,29,1200
204,PNN,Negative,Pre,30,1341
204,PNN,Negative,Pre,31,1299
204,PNN,Negative,Pre,32,1194
204,PNN,Negative,Pre,33,1126
204,PNN,Negative,Pre,34,1230
204,PNN,Negative,Pre,35,1305
204,PNN,Negative,Pre,36,1025
204,PNN,Negative,Pre,37,1076
204,PNN,Negative,Pre,38,1093
204,PNN,Negative,Pre,39,1118
204,PNN,Negative,Pre,40,1029
204,PNN,Negative,Pre,41,728
204,PNN,Negative,Pre,42,1232
204,PNN,Negative,Pre,43,1315
204,PNN,Negative,Pre,44,1035
204,PNN,Negative,Pre,45,998
204,PNN,Negative,Post,1,1172
204,PNN,Negative,Post,2,786
204,PNN,Negative,Post,3,823
204,PNN,Negative,Post,4,906
204,PNN,Negative,Post,5,851
204,PNN,Negative,Post,6,813
204,PNN,Negative,Post,7,851
204,PNN,Negative,Post,8,827
204,PNN,Negative,Post,9,791
204,PNN,Negative,Post,10,700
204,PNN,Negative,Post,11,700
204,PNN,Negative,Post,12,652
204,PNN,Negative,Post,13,743
204,PNN,Negative,Post,14,694
204,PNN,Negative,Post,15,703
204,PNN,Negative,Post,16,703
204,PNN,Negative,Post,17,784
204,PNN,Negative,Post,18,773
204,PNN,Negative,Post,19,747
204,PNN,Negative,Post,20,745
204,PNN,Negative,Post,21,889
204,PNN,Negative,Post,22,730
204,PNN,Negative,Post,23,768
204,PNN,Negative,Post,24,821
204,PNN,Negative,Post,25,857
204,PNN,Negative,Post,26,891
204,PNN,Negative,Post,27,924
204,PNN,Negative,Post,28,875
204,PNN,Negative,Post,29,933
204,PNN,Negative,Post,30,940
204,PNN,Negative,Post,31,915
204,PNN,Negative,Post,32,1082
204,PNN,Negative,Post,33,1060
204,PNN,Negative,Post,34,958
204,PNN,Negative,Post,35,1012
204,PNN,Negative,Post,36,1176
204,PNN,Negative,Post,37,829
204,PNN,Negative,Post,38,904
204,PNN,Negative,Post,39,697
204,PNN,Negative,Post,40,713
204,PNN,Negative,Post,41,914
204,PNN,Negative,Post,42,650
204,PNN,Negative,Post,43,676
204,PNN,Negative,Post,44,758
204,PNN,Negative,Post,45,804
210,NNP,Positive,Pre,1,1749
210,NNP,Positive,Pre,2,499
210,NNP,Positive,Pre,3,484
210,NNP,Positive,Pre,4,469
210,NNP,Positive,Pre,5,455
210,NNP,Positive,Pre,6,418
210,NNP,Positive,Pre,7,415
210,NNP,Positive,Pre,8,395
210,NNP,Positive,Pre,9,408
210,NNP,Positive,Pre,10,372
210,NNP,Positive,Pre,11,362
210,NNP,Positive,Pre,12,417
210,NNP,Positive,Pre,13,318
210,NNP,Positive,Pre,14,462
210,NNP,Positive,Pre,15,385
210,NNP,Positive,Pre,16,398
210,NNP,Positive,Pre,17,371
210,NNP,Positive,Pre,18,418
210,NNP,Positive,Pre,19,350
210,NNP,Positive,Pre,20,365
210,NNP,Positive,Pre,21,372
210,NNP,Positive,Pre,22,370
210,NNP,Positive,Pre,23,360
210,NNP,Positive,Pre,24,342
210,NNP,Positive,Pre,25,301
210,NNP,Positive,Pre,26,366
210,NNP,Positive,Pre,27,365
210,NNP,Positive,Pre,28,371
210,NNP,Positive,Pre,29,337
210,NNP,Positive,Pre,30,385
210,NNP,Positive,Pre,31,326
210,NNP,Positive,Pre,32,358
210,NNP,Positive,Pre,33,325
210,NNP,Positive,Pre,34,317
210,NNP,Positive,Pre,35,422
210,NNP,Positive,Pre,36,314
210,NNP,Positive,Pre,37,345
210,NNP,Positive,Pre,38,353
210,NNP,Positive,Pre,39,329
210,NNP,Positive,Pre,40,345
210,NNP,Positive,Pre,41,376
210,NNP,Positive,Pre,42,342
210,NNP,Positive,Pre,43,373
210,NNP,Positive,Pre,44,323
210,NNP,Positive,Pre,45,403
210,NNP,Positive,Post,1,1623
210,NNP,Positive,Post,2,386
210,NNP,Positive,Post,3,415
210,NNP,Positive,Post,4,371
210,NNP,Positive,Post,5,394
210,NNP,Positive,Post,6,479
210,NNP,Positive,Post,7,921
210,NNP,Positive,Post,8,473
210,NNP,Positive,Post,9,459
210,NNP,Positive,Post,10,501
210,NNP,Positive,Post,11,422
210,NNP,Positive,Post,12,514
210,NNP,Positive,Post,13,507
210,NNP,Positive,Post,14,395
210,NNP,Positive,Post,15,497
210,NNP,Positive,Post,16,426
210,NNP,Positive,Post,17,421
210,NNP,Positive,Post,18,426
210,NNP,Positive,Post,19,461
210,NNP,Positive,Post,20,455
210,NNP,Positive,Post,21,394
210,NNP,Positive,Post,22,472
210,NNP,Positive,Post,23,385
210,NNP,Positive,Post,24,407
210,NNP,Positive,Post,25,468
210,NNP,Positive,Post,26,438
210,NNP,Positive,Post,27,393
210,NNP,Positive,Post,28,374
210,NNP,Positive,Post,29,436
210,NNP,Positive,Post,30,448
210,NNP,Positive,Post,31,451
210,NNP,Positive,Post,32,439
210,NNP,Positive,Post,33,450
210,NNP,Positive,Post,34,453
210,NNP,Positive,Post,35,465
210,NNP,Positive,Post,36,371
210,NNP,Positive,Post,37,458
210,NNP,Positive,Post,38,548
210,NNP,Positive,Post,39,492
210,NNP,Positive,Post,40,412
210,NNP,Positive,Post,41,465
210,NNP,Positive,Post,42,436
210,NNP,Positive,Post,43,398
210,NNP,Positive,Post,44,420
210,NNP,Positive,Post,45,441
210,NNP,Neutral,Pre,1,1460
210,NNP,Neutral,Pre,2,541
210,NNP,Neutral,Pre,3,571
210,NNP,Neutral,Pre,4,578
210,NNP,Neutral,Pre,5,663
210,NNP,Neutral,Pre,6,570
210,NNP,Neutral,Pre,7,616
210,NNP,Neutral,Pre,8,588
210,NNP,Neutral,Pre,9,600
210,NNP,Neutral,Pre,10,575
210,NNP,Neutral,Pre,11,628
210,NNP,Neutral,Pre,12,647
210,NNP,Neutral,Pre,13,563
210,NNP,Neutral,Pre,14,601
210,NNP,Neutral,Pre,15,574
210,NNP,Neutral,Pre,16,524
210,NNP,Neutral,Pre,17,634
210,NNP,Neutral,Pre,18,616
210,NNP,Neutral,Pre,19,579
210,NNP,Neutral,Pre,20,657
210,NNP,Neutral,Pre,21,596
210,NNP,Neutral,Pre,22,545
210,NNP,Neutral,Pre,23,560
210,NNP,Neutral,Pre,24,566
210,NNP,Neutral,Pre,25,548
210,NNP,Neutral,Pre,26,588
210,NNP,Neutral,Pre,27,601
210,NNP,Neutral,Pre,28,541
210,NNP,Neutral,Pre,29,668
210,NNP,Neutral,Pre,30,646
210,NNP,Neutral,Pre,31,642
210,NNP,Neutral,Pre,32,612
210,NNP,Neutral,Pre,33,576
210,NNP,Neutral,Pre,34,606
210,NNP,Neutral,Pre,35,627
210,NNP,Neutral,Pre,36,678
210,NNP,Neutral,Pre,37,599
210,NNP,Neutral,Pre,38,557
210,NNP,Neutral,Pre,39,627
210,NNP,Neutral,Pre,40,632
210,NNP,Neutral,Pre,41,667
210,NNP,Neutral,Pre,42,589
210,NNP,Neutral,Pre,43,794
210,NNP,Neutral,Pre,44,712
210,NNP,Neutral,Pre,45,647
210,NNP,Neutral,Post,1,1789
210,NNP,Neutral,Post,2,409
210,NNP,Neutral,Post,3,645
210,NNP,Neutral,Post,4,609
210,NNP,Neutral,Post,5,621
210,NNP,Neutral,Post,6,593
210,NNP,Neutral,Post,7,591
210,NNP,Neutral,Post,8,539
210,NNP,Neutral,Post,9,611
210,NNP,Neutral,Post,10,510
210,NNP,Neutral,Post,11,656
210,NNP,Neutral,Post,12,529
210,NNP,Neutral,Post,13,649
210,NNP,Neutral,Post,14,620
210,NNP,Neutral,Post,15,649
210,NNP,Neutral,Post,16,635
210,NNP,Neutral,Post,17,623
210,NNP,Neutral,Post,18,619
210,NNP,Neutral,Post,19,687
210,NNP,Neutral,Post,20,623
210,NNP,Neutral,Post,21,588
210,NNP,Neutral,Post,22,625
210,NNP,Neutral,Post,23,669
210,NNP,Neutral,Post,24,615
210,NNP,Neutral,Post,25,643
210,NNP,Neutral,Post,26,574
210,NNP,Neutral,Post,27,683
210,NNP,Neutral,Post,28,620
210,NNP,Neutral,Post,29,656
210,NNP,Neutral,Post,30,587
210,NNP,Neutral,Post,31,688
210,NNP,Neutral,Post,32,617
210,NNP,Neutral,Post,33,678
210,NNP,Neutral,Post,34,584
210,NNP,Neutral,Post,35,630
210,NNP,Neutral,Post,36,625
210,NNP,Neutral,Post,37,581
210,NNP,Neutral,Post,38,643
210,NNP,Neutral,Post,39,630
210,NNP,Neutral,Post,40,593
210,NNP,Neutral,Post,41,710
210,NNP,Neutral,Post,42,583
210,NNP,Neutral,Post,43,662
210,NNP,Neutral,Post,44,582
210,NNP,Neutral,Post,45,572
210,NNP,Negative,Pre,1,1757
210,NNP,Negative,Pre,2,594
210,NNP,Negative,Pre,3,575
210,NNP,Negative,Pre,4,685
210,NNP,Negative,Pre,5,638
210,NNP,Negative,Pre,6,642
210,NNP,Negative,Pre,7,717
210,NNP,Negative,Pre,8,604
210,NNP,Negative,Pre,9,704
210,NNP,Negative,Pre,10,665
210,NNP,Negative,Pre,11,611
210,NNP,Negative,Pre,12,608
210,NNP,Negative,Pre,13,580
210,NNP,Negative,Pre,14,666
210,NNP,Negative,Pre,15,596
210,NNP,Negative,Pre,16,601
210,NNP,Negative,Pre,17,606
210,NNP,Negative,Pre,18,635
210,NNP,Negative,Pre,19,678
210,NNP,Negative,Pre,20,736
210,NNP,Negative,Pre,21,639
210,NNP,Negative,Pre,22,659
210,NNP,Negative,Pre,23,677
210,NNP,Negative,Pre,24,631
210,NNP,Negative,Pre,25,698
210,NNP,Negative,Pre,26,715
210,NNP,Negative,Pre,27,747
210,NNP,Negative,Pre,28,794
210,NNP,Negative,Pre,29,831
210,NNP,Negative,Pre,30,706
210,NNP,Negative,Pre,31,787
210,NNP,Negative,Pre,32,800
210,NNP,Negative,Pre,33,749
210,NNP,Negative,Pre,34,692
210,NNP,Negative,Pre,35,677
210,NNP,Negative,Pre,36,590
210,NNP,Negative,Pre,37,723
210,NNP,Negative,Pre,38,739
210,NNP,Negative,Pre,39,811
210,NNP,Negative,Pre,40,583
210,NNP,Negative,Pre,41,636
210,NNP,Negative,Pre,42,631
210,NNP,Negative,Pre,43,699
210,NNP,Negative,Pre,44,748
210,NNP,Negative,Pre,45,674
210,NNP,Negative,Post,1,1082
210,NNP,Negative,Post,2,842
210,NNP,Negative,Post,3,1021
210,NNP,Negative,Post,4,1033
210,NNP,Negative,Post,5,988
210,NNP,Negative,Post,6,978
210,NNP,Negative,Post,7,983
210,NNP,Negative,Post,8,956
210,NNP,Negative,Post,9,988
210,NNP,Negative,Post,10,952
210,NNP,Negative,Post,11,1295
210,NNP,Negative,Post,12,1047
210,NNP,Negative,Post,13,1090
210,NNP,Negative,Post,14,1051
210,NNP,Negative,Post,15,974
210,NNP,Negative,Post,16,987
210,NNP,Negative,Post,17,977
210,NNP,Negative,Post,18,998
210,NNP,Negative,Post,19,906
210,NNP,Negative,Post,20,1026
210,NNP,Negative,Post,21,916
210,NNP,Negative,Post,22,1020
210,NNP,Negative,Post,23,1016
210,NNP,Negative,Post,24,1068
210,NNP,Negative,Post,25,934
210,NNP,Negative,Post,26,949
210,NNP,Negative,Post,27,932
210,NNP,Negative,Post,28,883
210,NNP,Negative,Post,29,949
210,NNP,Negative,Post,30,995
210,NNP,Negative,Post,31,944
210,NNP,Negative,Post,32,967
210,NNP,Negative,Post,33,1013
210,NNP,Negative,Post,34,912
210,NNP,Negative,Post,35,969
210,NNP,Negative,Post,36,998
210,NNP,Negative,Post,37,931
210,NNP,Negative,Post,38,931
210,NNP,Negative,Post,39,938
210,NNP,Negative,Post,40,905
210,NNP,Negative,Post,41,1010
210,NNP,Negative,Post,42,934
210,NNP,Negative,Post,43,925
210,NNP,Negative,Post,44,892
210,NNP,Negative,Post,45,965
211,NNP,Positive,Pre,1,651
211,NNP,Positive,Pre,2,581
211,NNP,Positive,Pre,3,627
211,NNP,Positive,Pre,4,598
211,NNP,Positive,Pre,5,626
211,NNP,Positive,Pre,6,597
211,NNP,Positive,Pre,7,529
211,NNP,Positive,Pre,8,624
211,NNP,Positive,Pre,9,628
211,NNP,Positive,Pre,10,599
211,NNP,Positive,Pre,11,604
211,NNP,Positive,Pre,12,567
211,NNP,Positive,Pre,13,613
211,NNP,Positive,Pre,14,585
211,NNP,Positive,Pre,15,582
211,NNP,Positive,Pre,16,587
211,NNP,Positive,Pre,17,624
211,NNP,Positive,Pre,18,603
211,NNP,Positive,Pre,19,544
211,NNP,Positive,Pre,20,599
211,NNP,Positive,Pre,21,595
211,NNP,Positive,Pre,22,559
211,NNP,Positive,Pre,23,533
211,NNP,Positive,Pre,24,556
211,NNP,Positive,Pre,25,586
211,NNP,Positive,Pre,26,632
211,NNP,Positive,Pre,27,610
211,NNP,Positive,Pre,28,654
211,NNP,Positive,Pre,29,705
211,NNP,Positive,Pre,30,626
211,NNP,Positive,Pre,31,614
211,NNP,Positive,Pre,32,617
211,NNP,Positive,Pre,33,709
211,NNP,Positive,Pre,34,604
211,NNP,Positive,Pre,35,600
211,NNP,Positive,Pre,36,636
211,NNP,Positive,Pre,37,551
211,NNP,Positive,Pre,38,517
211,NNP,Positive,Pre,39,597
211,NNP,Positive,Pre,40,562
211,NNP,Positive,Pre,41,632
211,NNP,Positive,Pre,42,595
211,NNP,Positive,Pre,43,623
211,NNP,Positive,Pre,44,546
211,NNP,Positive,Pre,45,608
211,NNP,Positive,Post,1,642
211,NNP,Positive,Post,2,332
211,NNP,Positive,Post,3,348
211,NNP,Positive,Post,4,394
211,NNP,Positive,Post,5,375
211,NNP,Positive,Post,6,429
211,NNP,Positive,Post,7,360
211,NNP,Positive,Post,8,342
211,NNP,Positive,Post,9,341
211,NNP,Positive,Post,10,284
211,NNP,Positive,Post,11,294
211,NNP,Positive,Post,12,294
211,NNP,Positive,Post,13,384
211,NNP,Positive,Post,14,317
211,NNP,Positive,Post,15,317
211,NNP,Positive,Post,16,341
211,NNP,Positive,Post,17,364
211,NNP,Positive,Post,18,386
211,NNP,Positive,Post,19,303
211,NNP,Positive,Post,20,320
211,NNP,Positive,Post,21,335
211,NNP,Positive,Post,22,279
211,NNP,Positive,Post,23,360
211,NNP,Positive,Post,24,302
211,NNP,Positive,Post,25,343
211,NNP,Positive,Post,26,350
211,NNP,Positive,Post,27,349
211,NNP,Positive,Post,28,332
211,NNP,Positive,Post,29,282
211,NNP,Positive,Post,30,324
211,NNP,Positive,Post,31,299
211,NNP,Positive,Post,32,316
211,NNP,Positive,Post,33,316
211,NNP,Positive,Post,34,283
211,NNP,Positive,Post,35,349
211,NNP,Positive,Post,36,299
211,NNP,Positive,Post,37,388
211,NNP,Positive,Post,38,265
211,NNP,Positive,Post,39,291
211,NNP,Positive,Post,40,284
211,NNP,Positive,Post,41,365
211,NNP,Positive,Post,42,291
211,NNP,Positive,Post,43,357
211,NNP,Positive,Post,44,436
211,NNP,Positive,Post,45,294
211,NNP,Neutral,Pre,1,558
211,NNP,Neutral,Pre,2,428
211,NNP,Neutral,Pre,3,511
211,NNP,Neutral,Pre,4,479
211,NNP,Neutral,Pre,5,505
211,NNP,Neutral,Pre,6,592
211,NNP,Neutral,Pre,7,534
211,NNP,Neutral,Pre,8,516
211,NNP,Neutral,Pre,9,501
211,NNP,Neutral,Pre,10,476
211,NNP,Neutral,Pre,11,517
211,NNP,Neutral,Pre,12,494
211,NNP,Neutral,Pre,13,471
211,NNP,Neutral,Pre,14,569
211,NNP,Neutral,Pre,15,390
